Grasp 1,Grasp 2,Grasp 3,Grasp 4,Grasp 5,Grasp 6
0.860204081632653,0.9214285714285714,0.8,0.8979591836734694,0.7979591836734694,0.7153061224489796
0.85,0.8489795918367347,0.7224489795918367,0.7183673469387755,0.8285714285714286,0.8275510204081633
0.7428571428571429,0.7806122448979592,0.9285714285714286,0.8530612244897959,0.9091836734693878,0.8520408163265306
0.8357142857142857,0.8448979591836735,0.8561224489795919,0.8714285714285714,0.8642857142857143,0.9204081632653062
0.8714285714285714,0.7561224489795918,0.823469387755102,0.8214285714285714,0.7510204081632653,0.8183673469387756
0.8320408163265306,0.8304081632653061,0.8261224489795918,0.8324489795918367,0.8302040816326531,0.826734693877551
