Grasp 1,Grasp 2,Grasp 3,Grasp 4,Grasp 5,Grasp 6
0.8473469387755103,0.8565306122448979,0.8440816326530612,0.8438775510204082,0.8528571428571429,0.8504081632653062
0.6555102040816326,0.6516326530612245,0.6583673469387754,0.6630612244897959,0.6459183673469387,0.6459183673469389
0.7436734693877551,0.733061224489796,0.7389795918367348,0.7330612244897959,0.7308163265306122,0.720204081632653
0.8320408163265306,0.8304081632653061,0.8261224489795918,0.8324489795918367,0.8302040816326531,0.826734693877551
0.8032653061224491,0.8091836734693878,0.8012244897959183,0.8032653061224491,0.8002040816326531,0.7951020408163265
0.9104081632653062,0.9102040816326531,0.9081632653061226,0.909591836734694,0.9091836734693878,0.9093877551020408
0.8671622043312738,0.8639095883001519,0.8708469075703678,0.8696145124716553,0.8692067652749174,0.8759395868439119
0.8426530612244898,0.8683673469387756,0.8720408163265306,0.856326530612245,0.8667346938775511,0.8573469387755102
