subject,acc,pos,mean_acc
3,"[array([0.917202  , 0.92126789, 0.97331109, 0.93005671, 0.8994614 ,
       0.97180617, 0.93974961, 0.93695132, 0.95376712, 0.5218254 ]), array([0.90309278, 0.9673913 , 0.92732291, 0.90008688, 0.95008757,
       0.97396257, 0.94966443, 0.91621412, 0.94384806, 0.55366591]), array([0.9040493 , 0.94641052, 0.96013865, 0.9581749 , 0.9405053 ,
       0.98121646, 0.94586234, 0.94300518, 0.9216152 , 0.54294623]), array([0.94527736, 0.91462113, 0.94249201, 0.8961142 , 0.95305164,
       0.96402214, 0.96177778, 0.90691716, 0.88041237, 0.50557445]), array([0.91954023, 0.96283784, 0.95965665, 0.95891537, 0.94988254,
       0.97994769, 0.96049166, 0.96033058, 0.94121576, 0.54402872])]",1,0.9178323338113297
3,"[array([0.917202  , 0.92126789, 0.97331109, 0.93005671, 0.8994614 ,
       0.97180617, 0.93974961, 0.93695132, 0.95376712, 0.5218254 ]), array([0.90309278, 0.9673913 , 0.92732291, 0.90008688, 0.95008757,
       0.97396257, 0.94966443, 0.91621412, 0.94384806, 0.55366591]), array([0.9040493 , 0.94641052, 0.96013865, 0.9581749 , 0.9405053 ,
       0.98121646, 0.94586234, 0.94300518, 0.9216152 , 0.54294623]), array([0.94527736, 0.91462113, 0.94249201, 0.8961142 , 0.95305164,
       0.96402214, 0.96177778, 0.90691716, 0.88041237, 0.50557445]), array([0.91954023, 0.96283784, 0.95965665, 0.95891537, 0.94988254,
       0.97994769, 0.96049166, 0.96033058, 0.94121576, 0.54402872])]",2,0.9425057365577206
3,"[array([0.917202  , 0.92126789, 0.97331109, 0.93005671, 0.8994614 ,
       0.97180617, 0.93974961, 0.93695132, 0.95376712, 0.5218254 ]), array([0.90309278, 0.9673913 , 0.92732291, 0.90008688, 0.95008757,
       0.97396257, 0.94966443, 0.91621412, 0.94384806, 0.55366591]), array([0.9040493 , 0.94641052, 0.96013865, 0.9581749 , 0.9405053 ,
       0.98121646, 0.94586234, 0.94300518, 0.9216152 , 0.54294623]), array([0.94527736, 0.91462113, 0.94249201, 0.8961142 , 0.95305164,
       0.96402214, 0.96177778, 0.90691716, 0.88041237, 0.50557445]), array([0.91954023, 0.96283784, 0.95965665, 0.95891537, 0.94988254,
       0.97994769, 0.96049166, 0.96033058, 0.94121576, 0.54402872])]",3,0.952584262596235
3,"[array([0.917202  , 0.92126789, 0.97331109, 0.93005671, 0.8994614 ,
       0.97180617, 0.93974961, 0.93695132, 0.95376712, 0.5218254 ]), array([0.90309278, 0.9673913 , 0.92732291, 0.90008688, 0.95008757,
       0.97396257, 0.94966443, 0.91621412, 0.94384806, 0.55366591]), array([0.9040493 , 0.94641052, 0.96013865, 0.9581749 , 0.9405053 ,
       0.98121646, 0.94586234, 0.94300518, 0.9216152 , 0.54294623]), array([0.94527736, 0.91462113, 0.94249201, 0.8961142 , 0.95305164,
       0.96402214, 0.96177778, 0.90691716, 0.88041237, 0.50557445]), array([0.91954023, 0.96283784, 0.95965665, 0.95891537, 0.94988254,
       0.97994769, 0.96049166, 0.96033058, 0.94121576, 0.54402872])]",4,0.9286696114855186
3,"[array([0.917202  , 0.92126789, 0.97331109, 0.93005671, 0.8994614 ,
       0.97180617, 0.93974961, 0.93695132, 0.95376712, 0.5218254 ]), array([0.90309278, 0.9673913 , 0.92732291, 0.90008688, 0.95008757,
       0.97396257, 0.94966443, 0.91621412, 0.94384806, 0.55366591]), array([0.9040493 , 0.94641052, 0.96013865, 0.9581749 , 0.9405053 ,
       0.98121646, 0.94586234, 0.94300518, 0.9216152 , 0.54294623]), array([0.94527736, 0.91462113, 0.94249201, 0.8961142 , 0.95305164,
       0.96402214, 0.96177778, 0.90691716, 0.88041237, 0.50557445]), array([0.91954023, 0.96283784, 0.95965665, 0.95891537, 0.94988254,
       0.97994769, 0.96049166, 0.96033058, 0.94121576, 0.54402872])]",5,0.9385976887791754
3,"[array([0.917202  , 0.92126789, 0.97331109, 0.93005671, 0.8994614 ,
       0.97180617, 0.93974961, 0.93695132, 0.95376712, 0.5218254 ]), array([0.90309278, 0.9673913 , 0.92732291, 0.90008688, 0.95008757,
       0.97396257, 0.94966443, 0.91621412, 0.94384806, 0.55366591]), array([0.9040493 , 0.94641052, 0.96013865, 0.9581749 , 0.9405053 ,
       0.98121646, 0.94586234, 0.94300518, 0.9216152 , 0.54294623]), array([0.94527736, 0.91462113, 0.94249201, 0.8961142 , 0.95305164,
       0.96402214, 0.96177778, 0.90691716, 0.88041237, 0.50557445]), array([0.91954023, 0.96283784, 0.95965665, 0.95891537, 0.94988254,
       0.97994769, 0.96049166, 0.96033058, 0.94121576, 0.54402872])]",6,0.9741910052808261
3,"[array([0.917202  , 0.92126789, 0.97331109, 0.93005671, 0.8994614 ,
       0.97180617, 0.93974961, 0.93695132, 0.95376712, 0.5218254 ]), array([0.90309278, 0.9673913 , 0.92732291, 0.90008688, 0.95008757,
       0.97396257, 0.94966443, 0.91621412, 0.94384806, 0.55366591]), array([0.9040493 , 0.94641052, 0.96013865, 0.9581749 , 0.9405053 ,
       0.98121646, 0.94586234, 0.94300518, 0.9216152 , 0.54294623]), array([0.94527736, 0.91462113, 0.94249201, 0.8961142 , 0.95305164,
       0.96402214, 0.96177778, 0.90691716, 0.88041237, 0.50557445]), array([0.91954023, 0.96283784, 0.95965665, 0.95891537, 0.94988254,
       0.97994769, 0.96049166, 0.96033058, 0.94121576, 0.54402872])]",7,0.9515091622150997
3,"[array([0.917202  , 0.92126789, 0.97331109, 0.93005671, 0.8994614 ,
       0.97180617, 0.93974961, 0.93695132, 0.95376712, 0.5218254 ]), array([0.90309278, 0.9673913 , 0.92732291, 0.90008688, 0.95008757,
       0.97396257, 0.94966443, 0.91621412, 0.94384806, 0.55366591]), array([0.9040493 , 0.94641052, 0.96013865, 0.9581749 , 0.9405053 ,
       0.98121646, 0.94586234, 0.94300518, 0.9216152 , 0.54294623]), array([0.94527736, 0.91462113, 0.94249201, 0.8961142 , 0.95305164,
       0.96402214, 0.96177778, 0.90691716, 0.88041237, 0.50557445]), array([0.91954023, 0.96283784, 0.95965665, 0.95891537, 0.94988254,
       0.97994769, 0.96049166, 0.96033058, 0.94121576, 0.54402872])]",8,0.9326836721975976
3,"[array([0.917202  , 0.92126789, 0.97331109, 0.93005671, 0.8994614 ,
       0.97180617, 0.93974961, 0.93695132, 0.95376712, 0.5218254 ]), array([0.90309278, 0.9673913 , 0.92732291, 0.90008688, 0.95008757,
       0.97396257, 0.94966443, 0.91621412, 0.94384806, 0.55366591]), array([0.9040493 , 0.94641052, 0.96013865, 0.9581749 , 0.9405053 ,
       0.98121646, 0.94586234, 0.94300518, 0.9216152 , 0.54294623]), array([0.94527736, 0.91462113, 0.94249201, 0.8961142 , 0.95305164,
       0.96402214, 0.96177778, 0.90691716, 0.88041237, 0.50557445]), array([0.91954023, 0.96283784, 0.95965665, 0.95891537, 0.94988254,
       0.97994769, 0.96049166, 0.96033058, 0.94121576, 0.54402872])]",9,0.9281717041279969
3,"[array([0.917202  , 0.92126789, 0.97331109, 0.93005671, 0.8994614 ,
       0.97180617, 0.93974961, 0.93695132, 0.95376712, 0.5218254 ]), array([0.90309278, 0.9673913 , 0.92732291, 0.90008688, 0.95008757,
       0.97396257, 0.94966443, 0.91621412, 0.94384806, 0.55366591]), array([0.9040493 , 0.94641052, 0.96013865, 0.9581749 , 0.9405053 ,
       0.98121646, 0.94586234, 0.94300518, 0.9216152 , 0.54294623]), array([0.94527736, 0.91462113, 0.94249201, 0.8961142 , 0.95305164,
       0.96402214, 0.96177778, 0.90691716, 0.88041237, 0.50557445]), array([0.91954023, 0.96283784, 0.95965665, 0.95891537, 0.94988254,
       0.97994769, 0.96049166, 0.96033058, 0.94121576, 0.54402872])]",10,0.5336081433528822
